"dataset","source","yi","vi","type_es","similarity","es","es_id","year","jrnl_impact","citations","weight"
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.193784867221876,0.0370370370370369,"4","0",0.39,583,1999,2.025,13,27.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0298253348281692,0.0227272727272728,"4","1",0.06,584,1989,2.111,113,43.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.0163934426229508,"4","0",0,585,1992,2.67,228,61
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.363167362097024,0.0217391304347826,"4","0",0.77,586,1992,6.354,80,46.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.598604597236841,0.0256410256410256,"4","0",1.27,587,2001,6.354,71,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.558125806754374,0.0192307692307692,"4","0",1.18,588,1995,NA,63,52.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.284943250376629,0.0188679245283019,"4","1",0.61,589,1989,3.167,70,53
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.184136923408385,0.0114942528735631,"4","0",0.4,590,1999,1.666,132,87.0000000000008
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.15908107424494,0.0303030303030304,"4","0",0.32,591,1995,4.974,121,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.247466461547263,0.0303030303030304,"4","0",0.5,592,1997,3.18,73,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.153618145590964,0.0270270270270269,"4","0",0.31,593,1996,9.472,53,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.295673047563422,0.0769230769230772,"4","0",0.6,594,1995,NA,73,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.131548120958352,0.0158730158730158,"4","0",0.27,595,1997,3.782,69,63.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.141840641412503,0.010989010989011,"4","1",0.29,596,2001,1.921,25,90.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.333768351645882,0.0303030303030304,"4","0",0.68,597,1997,9.472,85,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.445151759147682,0.04,"4","0",0.92,598,1999,3.18,72,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.454219358912955,0.04,"4","0",0.94,599,2000,3.18,50,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.245020296052691,0.00617283950617284,"4","0",0.53,600,1998,2.158,NA,162
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0599640581953339,0.0270270270270269,"4","0",0.12,601,1995,9.472,79,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266822666909941,0.0256410256410256,"4","0",0.54,602,2001,2.181,76,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.28426945385956,0.010989010989011,"4","0",0.63,603,1999,6.354,132,90.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.503170517053825,0.00526315789473685,"4","1",1.59,604,2001,2.397,NA,190
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.445361287076112,0.04,"4","0",0.93,605,1996,6.354,70,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.324286295137463,0.00952380952380952,"4","0",0.66,606,1999,2.648,74,105
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.123617035266029,0.0112359550561798,"4","0",0.25,607,2000,4.974,37,89
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.301339930219721,0.00775193798449613,"4","1",0.73,608,2001,0.521,4,129
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.147921468273737,0.0217391304347826,"4","0",0.3,609,2001,3.009,52,46.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.213221609066165,0.0204081632653062,"4","0",0.43,610,1992,1.504,210,48.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.28074048430956,0.0163934426229508,"4","0",0.57,611,1997,2.67,176,61
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.337926205188,0.00602409638554217,"4","0",0.71,612,2001,3.425,105,166
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0953911236355274,0.0140845070422534,"4","0",-0.35,613,1989,6.354,33,71.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.169191635935195,0.021276595744681,"4","0",0.34,614,1999,3.167,128,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0878698181429495,0.0285714285714285,"4","0",0.18,615,1996,NA,32,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.39387639629942,0.024390243902439,"4","0",0.83,616,1997,3.451,86,41
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.206332035675503,0.00909090909090908,"4","0",0.43,617,1998,4.974,149,110
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.537173319211807,0.021276595744681,"4","1",1.15,618,1999,13.559,85,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.285537147952553,0.0344827586206897,"4","0",0.58,619,1996,3.167,134,29
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.562620952371621,0.03125,"4","0",1.21,620,1998,5.669,373,32
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.343221555085944,0.0344827586206897,"4","0",0.7,621,2002,6.354,87,29
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0298617638918436,0.0200000000000001,"4","0",0.06,622,1999,3.384,313,49.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.12963659033633,0.012987012987013,"4","1",-0.26,623,1996,0.566,6,76.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.116791879557873,0.00335570469798657,"4","0",0.47,624,2001,2.025,24,298
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.183960658083038,0.04,"4","0",0.37,625,1997,3.167,125,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.159325079865316,0.0322580645161291,"4","0",-0.32,626,2000,6.354,104,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.316893000751977,0.05,"4","0",0.65,627,1994,6.354,92,20
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.22314355131421,0.0526315789473685,"4","0",0.45,628,2000,3.355,44,19
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.655049806624535,0.00389105058365758,"4","0",1.41,629,2001,5.669,21,257
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.398179749359965,0.0204081632653062,"4","0",0.82,630,2001,6.354,84,48.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.345793910762161,0.021276595744681,"4","0",0.72,631,1998,1.147,33,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.503877985959131,0.05,"4","0",1.06,632,1990,3.782,296,20
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0641406483179772,0.0285714285714285,"4","0",0.13,633,1995,6.354,101,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.236658731056788,0.0303030303030304,"4","0",0.49,634,1995,3.167,224,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.351242426278562,0.0333333333333332,"4","0",0.72,635,1988,3.167,66,30.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.482436163655769,0.00980392156862745,"4","0",1.08,636,2000,3.167,195,102
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.299536500516408,0.0161290322580646,"4","0",0.63,637,2001,5.669,109,61.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.133764812092878,0.0666666666666666,"4","0",0.27,638,1995,5.669,90,15
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.525480447978514,0.0588235294117647,"4","1",1.1,639,1996,1.921,9,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0192208748577933,0.00980392156862745,"4","0",0.04,640,1993,2.67,30,102
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.422332669526361,0.0322580645161291,"4","0",0.87,641,1998,13.747,59,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.31477598001879,0.024390243902439,"4","0",0.64,642,2002,5.669,124,41
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.361858522866191,0.0357142857142859,"4","0",0.74,643,2000,2.979,39,27.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.227764684720712,0.0256410256410256,"4","0",0.46,644,2001,3.292,56,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.426913454126117,0.00671140939597315,"4","0",0.88,645,2002,2.67,59,149
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0449848263229507,0.0666666666666666,"4","0",0.09,646,2001,NA,NA,15
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.295560082178549,0.00961538461538461,"4","0",0.6,647,2000,6.354,58,104
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0723323834003106,0.010989010989011,"4","0",0.16,648,2000,3.167,99,90.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.357110750088888,0.0416666666666669,"4","0",0.73,649,1986,4.974,72,23.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.494587826308968,0.0144927536231884,"4","0",1.03,650,2001,5.669,88,69.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.494587826308968,0.0175438596491227,"4","1",1.03,651,2000,2.158,61,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.18028404385824,0.0270270270270269,"4","0",0.37,652,2000,2.181,29,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0784746828355091,0.0140845070422534,"4","0",-0.16,653,2000,2.181,20,71.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.10910230357037,0.0128205128205129,"4","1",-0.22,654,1994,2.67,74,77.9999999999994
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.374385523349238,0.0169491525423729,"4","0",0.77,655,1998,3.167,36,58.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.52967885893356,0.00588235294117646,"4","0",1.21,656,2001,3.167,218,170
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.373119682950168,0.0119047619047619,"4","0",0.81,657,2002,2.67,38,84.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.25645218218272,0.0138888888888889,"4","0",0.55,658,1990,54.42,607,71.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.203590639225979,0.0588235294117647,"4","0",0.41,659,1993,13.747,229,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.00719424460431655,"1","1",0.276863823,660,2007,2.426,52,139
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.100335348,0.0091743119266055,"1","1",0.100335348,661,1971,2.111,6,109
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.497311288,0.00826446280991735,"1","1",0.497311288,662,1971,2.111,6,121
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.522984278,0.0588235294117647,"1","1",0.522984278,663,1976,0.647,10,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.59014516,0.0588235294117647,"1","1",0.59014516,664,1976,0.647,10,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.42364893,0.0294117647058824,"1","1",0.42364893,665,1974,0.647,14,33.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.411800034,0.0476190476190474,"1","1",0.411800034,666,1974,0.647,14,21.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.298566264,0.0270270270270269,"1","1",0.298566264,667,1974,0.647,14,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.040021354,0.025,"1","1",0.040021354,668,1974,0.647,14,40
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.618381314,0.024390243902439,"1","1",0.618381314,669,1974,0.647,14,41
"psymetadata::nuijten2020::nuijten2020","psymetadata",1.256152812,0.0256410256410256,"1","1",1.256152812,670,1974,0.647,14,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.0238095238095238,"1","1",0.276863823,671,1974,0.647,14,42
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.472230804,0.0138888888888889,"1","1",0.472230804,672,1974,0.647,14,71.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536060337,0.00735294117647058,"1","1",0.536060337,673,1977,0.372,7,136
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365443754,0.00735294117647058,"1","1",0.365443754,674,1977,0.372,7,136
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.331647109,0.0103092783505155,"1","0",0.331647109,675,1993,5.51,124,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.459896681,0.0120481927710843,"1","1",0.459896681,676,1954,2.909,11,83.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.472230804,0.00684931506849315,"1","1",0.472230804,677,2009,0.913,5,146
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.435611223,0.00552486187845303,"1","1",0.435611223,678,2006,0.913,NA,181
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.411800034,0.0124999999999999,"1","1",0.411800034,679,2004,2.011,42,80.0000000000007
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.223656109,0.00558659217877095,"1","1",0.223656109,680,2005,1.861,35,179
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.867300528,0.0454545454545453,"1",NA,0.867300528,681,1915,NA,31,22.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266108407,0.00900900900900901,"1","0",0.266108407,682,1977,4.367,71,111
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.435611223,0.0103092783505155,"1","1",0.435611223,683,2005,0.238,3,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.309519604,0.00543478260869566,"1","1",0.309519604,684,2004,3.389,26,184
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.59014516,0.010204081632653,"1","1",0.59014516,685,2007,0.944,7,98.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.192337169,0.00591715976331361,"1","1",0.192337169,686,2000,1.957,65,169
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.192337169,0.0103092783505155,"1","1",0.192337169,687,2005,0.846,39,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.00781249999999999,"1","1",0.276863823,688,2005,0.846,39,128
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.0200000000000001,"1","1",0.276863823,689,1999,0.711,56,49.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.090244188,0.0072992700729927,"1","1",0.090244188,690,1999,0.711,56,137
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.298566264,0.0163934426229508,"1","1",0.298566264,691,2006,NA,24,61
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.0169491525423729,"1","1",0.276863823,692,1994,2.935,131,58.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.309519604,0.0123456790123457,"1","1",0.309519604,693,1994,2.935,131,81.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.497311288,0.0117647058823529,"1","1",0.497311288,694,2005,1.861,20,85.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.234189467,0.00552486187845303,"1","1",0.234189467,695,2009,1.565,17,181
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.202732554,0.00584795321637427,"1","1",0.202732554,696,1998,2.935,98,171
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.234189467,0.0042016806722689,"1","1",0.234189467,697,1998,2.935,98,238
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.0238095238095238,"1","1",0.447692024,698,1995,1.861,64,42
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.151140436,0.012987012987013,"1","1",0.151140436,699,1995,1.861,64,76.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.202732554,0.00507614213197969,"1","1",0.202732554,700,2008,0.944,20,197
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.213171347,0.0108695652173912,"1","1",0.213171347,701,1955,NA,10,92.0000000000007
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.000664451827242527,"1","1",0.447692024,702,1986,1.647,30,1504.99999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.255412812,0.1,"1","1",-0.255412812,703,1969,0.402,3,10
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.110446916,0.1,"1","1",0.110446916,704,1969,0.402,3,10
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.013626642,0.00719424460431655,"1","1",0.013626642,705,2000,5.51,319,139
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.064106602,0.00591715976331361,"1","1",0.064106602,706,2000,2.913,34,169
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.114319634,0.000152835090936879,"1","1",0.114319634,707,2008,9.197,302,6543
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.110070579,0.000753012048192772,"1","1",0.110070579,708,2009,9.197,54,1328
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.446218997230317,0.0285714285714285,"2","0",-0.903,709,2008,3.292,10,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.30734129106474,0.0270270270270269,"2","0",-0.612,710,2011,1.52,9,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536530854694758,0.0232558139534885,"2","0",-1.106,711,2006,1.926,56,42.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.233425445372317,0.0204081632653062,"2","0",-0.464,712,2004,1.926,51,48.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.145939734090059,0.0370370370370369,"2",NA,0.285,713,2006,NA,NA,27.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.545318229049533,0.0476190476190474,"2","0",-1.106,714,2006,1.926,60,21.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.325765185218841,0.0384615384615384,"2","0",-0.648,715,2007,2.986,47,26
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00887900694388397,0.00346020761245675,"2","0",-0.018,716,2001,2.839,34,289
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.58852575903608,0.0078740157480315,"2",NA,-1.257,717,2000,1.58,55,127
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.204261976502878,0.0344827586206897,"2","0",-0.401,718,2010,6.747,13,29
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.518185391640179,0.03125,"2",NA,-1.059,719,2005,3.5,53,32
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.491920249406385,0.0142857142857142,"2",NA,-1.104,720,2000,NA,NA,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0705099439640249,0.0322580645161291,"2","0",-0.14,721,2001,5.669,132,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.356342008077635,0.021276595744681,"2","0",-0.738,722,2007,3.292,2,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484340126846954,0.0256410256410256,"2","0",-0.988,723,2007,1.926,17,39.0000000000001
